transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs
1508,2022-04-08,20:32:00,90,Male,58,Beauty,2,300,81
1807,2022-08-04,22:15:00,19,Female,50,Electronics,4,50,22
511,2023-12-23,18:19:00,146,Male,45,Beauty,2,50,24.5
521,2023-10-28,19:56:00,133,Female,47,Clothing,4,30,8.7
695,2022-04-03,22:12:00,52,Female,22,Electronics,3,50,21
816,2023-09-27,19:29:00,133,Male,47,Beauty,2,500,240
1511,2022-04-09,21:36:00,45,Male,45,Beauty,2,50,13.5
1521,2023-07-23,19:08:00,30,Female,47,Clothing,4,30,12.9
1695,2023-09-21,20:51:00,85,Female,22,Electronics,3,50,23
1816,2022-06-17,22:30:00,52,Male,47,Beauty,2,500,245
217,2022-05-02,17:01:00,17,Female,35,Electronics,4,50,26.5
384,2022-04-10,19:53:00,127,Male,55,Clothing,1,500,145
1217,2023-10-16,19:28:00,70,Female,35,Electronics,4,50,18
1384,2023-12-17,20:23:00,106,Male,55,Clothing,1,500,260
648,2023-02-23,18:13:00,41,Male,53,Beauty,4,300,138
926,2023-10-06,22:53:00,53,Male,22,Electronics,1,30,15.6
1648,2023-07-10,17:18:00,16,Male,53,Beauty,4,300,87
1926,2023-08-07,20:22:00,74,Male,22,Electronics,1,30,9.6
285,2023-12-01,18:14:00,107,Female,31,Electronics,1,25,13.5
427,2023-11-16,21:26:00,120,Male,25,Electronics,1,25,11.75
569,2022-04-29,20:49:00,132,Male,52,Electronics,4,50,19
570,2022-06-09,22:53:00,91,Male,49,Clothing,1,500,185
630,2023-03-21,17:29:00,94,Male,42,Clothing,2,50,25.5
957,2023-06-19,19:00:00,105,Female,60,Electronics,4,30,9.3
1285,2023-06-01,21:55:00,130,Female,31,Electronics,1,25,12.25
1427,2023-07-15,18:36:00,92,Male,25,Electronics,1,25,11.5
1569,2023-11-30,21:07:00,35,Male,52,Electronics,4,50,18
1570,2023-06-15,22:32:00,109,Male,49,Clothing,1,500,170
1630,2022-05-22,17:22:00,95,Male,42,Clothing,2,50,16
1957,2022-10-25,19:00:00,75,Female,60,Electronics,4,30,14.7
635,2022-12-04,21:03:00,89,Female,63,Electronics,3,300,129
1635,2023-04-17,18:08:00,36,Female,63,Electronics,3,300,159
29,2022-03-08,20:10:00,31,Female,42,Electronics,1,30,13.5
277,2023-07-03,22:10:00,139,Male,36,Clothing,4,25,12.25
859,2022-09-20,21:52:00,46,Female,56,Electronics,3,500,190
1029,2023-07-18,19:23:00,117,Female,42,Electronics,1,30,12.3
1277,2023-10-17,21:20:00,80,Male,36,Clothing,4,25,12.75
1859,2022-09-14,20:58:00,32,Female,56,Electronics,3,500,205
638,2023-01-10,19:52:00,154,Male,46,Electronics,1,500,190
823,2023-12-03,17:42:00,66,Female,56,Electronics,2,50,25
956,2023-04-24,21:50:00,140,Male,30,Clothing,3,500,135
981,2022-02-05,21:08:00,5,Female,30,Electronics,2,30,12.9
1638,2022-08-13,18:26:00,37,Male,46,Electronics,1,500,155
1823,2022-11-08,22:28:00,58,Female,56,Electronics,2,50,26.5
1956,2023-06-01,20:40:00,62,Male,30,Clothing,3,500,170
1981,2022-06-05,22:50:00,19,Female,30,Electronics,2,30,11.7
219,2023-09-16,22:34:00,79,Female,53,Electronics,3,30,10.2
1219,2022-11-02,21:47:00,149,Female,53,Electronics,3,30,11.1
73,2022-01-14,21:47:00,42,Male,29,Electronics,3,30,9
162,2023-04-11,19:37:00,118,Male,39,Clothing,2,30,9
306,2022-01-04,22:05:00,148,Male,54,Electronics,1,50,26.5
725,2023-09-21,20:32:00,2,Male,61,Electronics,1,300,153
880,2023-09-26,20:13:00,63,Male,22,Beauty,2,500,175
992,2023-10-15,19:34:00,134,Female,57,Electronics,2,30,7.8
1073,2022-02-21,18:16:00,82,Male,29,Electronics,3,30,15.3
1162,2022-07-13,17:08:00,101,Male,39,Clothing,2,30,12.6
1306,2023-11-11,20:57:00,122,Male,54,Electronics,1,50,18.5
1725,2022-05-16,21:02:00,109,Male,61,Electronics,1,300,105
1880,2023-06-14,20:03:00,37,Male,22,Beauty,2,500,175
1992,2023-05-19,21:35:00,70,Female,57,Electronics,2,30,8.7
597,2022-11-01,19:29:00,84,Male,22,Beauty,4,300,111
622,2022-10-16,22:00:00,155,Female,49,Beauty,3,25,6.25
1597,2023-08-28,18:21:00,32,Male,22,Beauty,4,300,78
1622,2023-04-22,21:28:00,54,Female,49,Beauty,3,25,11.75
116,2023-06-22,20:04:00,58,Female,23,Clothing,1,30,15
364,2022-06-07,19:06:00,98,Female,19,Beauty,1,500,200
368,2023-01-31,21:11:00,90,Female,56,Clothing,4,300,132
1116,2022-08-15,22:26:00,145,Female,23,Clothing,1,30,12.3
1364,2023-09-23,17:04:00,72,Female,19,Beauty,1,500,250
1368,2022-03-08,21:29:00,145,Female,56,Clothing,4,300,132
50,2022-03-29,18:51:00,71,Female,27,Beauty,3,25,10.5
479,2022-11-03,21:35:00,90,Male,52,Electronics,4,300,105
804,2023-12-11,17:12:00,99,Male,42,Electronics,1,30,10.8
1050,2022-12-10,20:15:00,24,Female,27,Beauty,3,25,11.25
1479,2022-05-31,22:24:00,108,Male,52,Electronics,4,300,162
1804,2023-01-10,22:46:00,74,Male,42,Electronics,1,30,14.7
92,2022-03-21,19:41:00,10,Female,51,Electronics,4,30,8.7
282,2023-10-05,17:39:00,10,Female,64,Electronics,4,50,56
718,2023-11-02,20:25:00,154,Female,59,Beauty,3,25,25
1092,2022-05-03,20:15:00,58,Female,51,Electronics,4,30,31.5
1282,2023-02-20,20:05:00,23,Female,64,Electronics,4,50,48.5
1718,2023-10-25,19:03:00,20,Female,59,Beauty,3,25,25.5
617,2022-08-06,19:12:00,30,Male,34,Electronics,1,30,28.5
624,2022-02-05,19:08:00,48,Female,34,Beauty,3,300,342
825,2022-01-08,17:27:00,51,Female,46,Beauty,1,25,27.25
1617,2022-05-01,17:09:00,77,Male,34,Electronics,1,30,35.1
1624,2022-11-18,20:48:00,121,Female,34,Beauty,3,300,363
1825,2023-08-30,18:34:00,105,Female,46,Beauty,1,25,27
568,2023-08-11,20:03:00,32,Female,51,Electronics,1,300,372
671,2023-09-23,19:51:00,2,Male,62,Electronics,3,50,61.5
756,2023-07-17,20:33:00,4,Female,62,Electronics,4,300,333
815,2023-04-05,21:15:00,139,Female,51,Clothing,3,25,23.75
1568,2022-10-09,22:34:00,51,Female,51,Electronics,1,300,336
1671,2023-02-28,20:55:00,47,Male,62,Electronics,3,50,62.5
1756,2022-05-12,22:16:00,119,Female,62,Electronics,4,300,297
1815,2023-05-24,22:19:00,6,Female,51,Clothing,3,25,30.5
146,2022-11-10,22:01:00,74,Male,38,Clothing,4,50,49
263,2022-05-04,21:48:00,133,Male,23,Beauty,2,30,34.8
704,2023-09-11,22:40:00,141,Female,62,Clothing,3,30,34.8
1146,2023-10-09,21:11:00,52,Male,38,Clothing,4,50,60
1263,2022-09-07,20:49:00,47,Male,23,Beauty,2,30,35.4
1704,2022-09-16,20:07:00,155,Female,62,Clothing,3,30,30.3
476,2023-12-12,18:31:00,131,Female,27,Clothing,4,500,570
733,2022-10-25,21:07:00,143,Male,34,Beauty,1,30,28.5
924,2022-09-17,22:18:00,151,Male,55,Beauty,2,50,55
984,2023-11-20,19:29:00,83,Male,56,Clothing,1,500,480
1476,2022-11-11,22:27:00,130,Female,27,Clothing,4,500,555
1733,2023-09-03,20:52:00,146,Male,34,Beauty,1,30,36.6
1924,2022-11-28,22:25:00,107,Male,55,Beauty,2,50,54.5
1984,2023-09-09,20:10:00,126,Male,56,Clothing,1,500,530
251,2022-09-15,21:00:00,141,Female,57,Beauty,4,50,62.5
253,2022-09-30,21:26:00,66,Female,53,Clothing,4,500,525
574,2023-09-17,20:12:00,24,Female,63,Electronics,2,25,24.75
751,2023-11-08,19:58:00,115,Female,42,Clothing,2,25,24.75
871,2023-11-02,23:00:00,57,Male,62,Beauty,2,30,33.9
1251,2022-09-11,21:08:00,137,Female,57,Beauty,4,50,57.5
1253,2023-12-03,19:58:00,108,Female,53,Clothing,4,500,605
1574,2022-10-26,21:51:00,150,Female,63,Electronics,2,25,24.75
1751,2023-12-27,22:09:00,99,Female,42,Clothing,2,25,30.25
1871,2022-09-26,18:39:00,41,Male,62,Beauty,2,30,30.6
200,2022-10-09,22:29:00,130,Male,27,Beauty,3,50,60
594,2023-09-07,21:49:00,72,Female,19,Electronics,2,300,291
637,2022-12-02,18:54:00,21,Male,43,Clothing,2,300,321
855,2022-11-21,19:43:00,13,Male,54,Beauty,1,25,25.75
1200,2023-10-18,19:04:00,20,Male,27,Beauty,3,50,54.5
1594,2023-10-01,19:02:00,31,Female,19,Electronics,2,300,345
1637,2022-10-25,20:50:00,97,Male,43,Clothing,2,300,297
1855,2023-12-27,21:15:00,44,Male,54,Beauty,1,25,31.25
325,2023-09-16,22:02:00,6,Female,52,Electronics,2,25,31.25
682,2023-10-23,20:51:00,60,Male,46,Beauty,4,300,354
931,2023-10-07,21:34:00,48,Male,30,Beauty,4,30,29.1
1325,2022-10-11,19:47:00,18,Female,52,Electronics,2,25,26.75
1682,2022-12-30,19:30:00,71,Male,46,Beauty,4,300,315
1931,2022-12-01,19:15:00,61,Male,30,Beauty,4,30,34.2
925,2022-12-20,17:12:00,54,Male,25,Electronics,1,300,315
1925,2023-12-21,17:05:00,81,Male,25,Electronics,1,300,366
297,2022-09-12,21:09:00,70,Female,40,Electronics,2,500,595
1297,2023-10-20,22:32:00,21,Female,40,Electronics,2,500,535
814,2022-10-01,20:33:00,96,Female,59,Clothing,1,500,540
894,2022-09-22,22:53:00,111,Male,52,Electronics,1,30,30.6
1814,2022-09-07,17:53:00,43,Female,59,Clothing,1,500,620
1894,2023-12-29,18:11:00,92,Male,52,Electronics,1,30,30
194,2023-10-11,19:27:00,116,Male,55,Clothing,4,50,51.5
245,2023-12-01,21:41:00,75,Male,47,Clothing,3,30,36
296,2022-12-31,22:44:00,73,Female,22,Clothing,4,300,369
644,2022-10-13,21:49:00,107,Male,23,Beauty,3,25,29
696,2023-10-09,18:05:00,24,Female,50,Clothing,4,50,48.5
1194,2023-10-09,22:06:00,130,Male,55,Clothing,4,50,61.5
1245,2022-10-25,20:47:00,129,Male,47,Clothing,3,30,36
1296,2022-11-26,20:42:00,45,Female,22,Clothing,4,300,342
1644,2022-09-11,19:32:00,124,Male,23,Beauty,3,25,28.75
1696,2022-11-21,17:59:00,24,Female,50,Clothing,4,50,55
312,2022-10-31,18:08:00,18,Male,41,Clothing,4,30,28.5
692,2022-09-30,19:48:00,110,Female,64,Clothing,2,50,49.5
835,2022-09-30,23:00:00,49,Male,37,Clothing,4,50,60
1312,2022-12-03,17:28:00,73,Male,41,Clothing,4,30,29.1
1692,2023-10-11,19:50:00,103,Female,64,Clothing,2,50,59.5
1835,2022-09-18,20:58:00,98,Male,37,Clothing,4,50,49.5
183,2022-09-01,19:22:00,28,Female,43,Beauty,3,300,375
413,2023-11-28,21:52:00,60,Female,44,Beauty,3,25,25.5
799,2023-10-01,19:44:00,86,Male,56,Electronics,2,50,60
851,2023-11-30,17:23:00,30,Male,32,Electronics,2,25,27.75
1183,2022-12-28,17:10:00,54,Female,43,Beauty,3,300,342
1413,2023-11-12,19:33:00,104,Female,44,Beauty,3,25,30.75
1799,2023-10-01,19:09:00,132,Male,56,Electronics,2,50,51
1851,2022-09-10,21:36:00,87,Male,32,Electronics,2,25,25
858,2023-09-08,18:48:00,85,Male,23,Electronics,2,50,50.5
919,2023-10-28,21:13:00,82,Female,22,Beauty,2,25,27.75
935,2022-09-10,21:16:00,2,Female,34,Beauty,1,50,55.5
1858,2023-09-14,20:47:00,49,Male,23,Electronics,2,50,52
1919,2022-10-25,17:54:00,78,Female,22,Beauty,2,25,26.5
1935,2022-12-16,22:40:00,96,Female,34,Beauty,1,50,47.5
132,2023-11-22,20:34:00,86,Male,42,Electronics,4,50,62
1132,2023-11-07,17:27:00,14,Male,42,Electronics,4,50,59
604,2022-09-16,19:34:00,139,Female,29,Electronics,4,50,50.5
832,2022-11-13,17:25:00,106,Male,47,Beauty,4,500,600
1604,2022-12-29,18:43:00,2,Female,29,Electronics,4,50,56
1832,2023-11-10,21:17:00,57,Male,47,Beauty,4,500,480
113,2022-10-08,19:14:00,72,Female,41,Electronics,2,25,26.25
1113,2023-12-08,17:41:00,141,Female,41,Electronics,2,25,27.75
165,2022-09-24,19:01:00,75,Female,60,Clothing,4,300,318
1165,2023-12-01,17:04:00,29,Female,60,Clothing,4,300,291
326,2023-11-23,19:51:00,108,Female,18,Clothing,3,25,24.25
1326,2023-09-01,22:35:00,66,Female,18,Clothing,3,25,28.75
19,2023-11-26,19:39:00,30,Female,62,Clothing,2,25,28.5
412,2022-09-04,19:36:00,30,Female,19,Electronics,4,500,570
632,2023-10-25,20:13:00,78,Female,26,Electronics,4,25,24.75
1019,2023-12-14,21:22:00,56,Female,62,Clothing,2,25,25.75
1412,2022-10-13,19:59:00,75,Female,19,Electronics,4,500,615
1632,2022-10-19,18:16:00,29,Female,26,Electronics,4,25,24.75
167,2023-09-21,20:58:00,73,Female,43,Clothing,3,50,49
172,2022-10-21,18:09:00,52,Male,32,Beauty,2,25,28
375,2023-09-22,17:32:00,25,Male,32,Clothing,1,50,52
538,2023-12-22,18:20:00,102,Male,18,Clothing,3,50,56.5
794,2022-11-02,21:47:00,145,Female,60,Beauty,1,300,315
1167,2023-09-29,21:21:00,9,Female,43,Clothing,3,50,54
1172,2022-10-19,21:12:00,150,Male,32,Beauty,2,25,28.5
1375,2022-10-01,17:50:00,79,Male,32,Clothing,1,50,59
1538,2022-09-12,20:57:00,21,Male,18,Clothing,3,50,53.5
1794,2022-12-22,19:40:00,26,Female,60,Beauty,1,300,351
131,2023-09-29,22:32:00,44,Female,21,Beauty,2,300,375
330,2022-10-11,20:18:00,116,Female,25,Beauty,4,50,55
494,2023-09-25,20:18:00,140,Female,42,Beauty,4,50,58
1131,2022-12-31,19:16:00,130,Female,21,Beauty,2,300,336
1330,2023-11-24,17:49:00,20,Female,25,Beauty,4,50,48
1494,2022-10-23,19:29:00,74,Female,42,Beauty,4,50,62.5
513,2022-10-21,18:31:00,85,Male,24,Electronics,4,25,24.5
573,2023-09-19,22:59:00,78,Male,49,Beauty,2,30,36.3
1513,2022-10-01,21:47:00,19,Male,24,Electronics,4,25,31
1573,2022-10-13,21:45:00,148,Male,49,Beauty,2,30,31.2
241,2023-12-19,20:21:00,108,Female,23,Electronics,3,25,26.75
579,2023-10-06,17:43:00,41,Female,38,Electronics,1,30,36.6
1241,2023-09-10,17:28:00,26,Female,23,Electronics,3,25,24.5
1579,2023-09-28,17:38:00,119,Female,38,Electronics,1,30,28.8
218,2022-11-24,20:39:00,144,Male,64,Beauty,3,30,33.9
846,2023-12-22,18:46:00,13,Male,42,Beauty,1,50,59.5
1218,2023-10-25,22:11:00,30,Male,64,Beauty,3,30,34.2
1846,2023-11-16,17:51:00,83,Male,42,Beauty,1,50,49.5
616,2022-12-31,19:18:00,122,Male,41,Clothing,2,50,49.5
1616,2022-09-22,18:41:00,121,Male,41,Clothing,2,50,59
523,2023-11-13,19:18:00,110,Female,62,Electronics,1,300,375
643,2022-10-05,22:26:00,63,Female,28,Electronics,3,30,28.8
1523,2023-12-31,20:40:00,150,Female,62,Electronics,1,300,330
1643,2023-10-17,21:47:00,12,Female,28,Electronics,3,30,33.3
351,2023-11-11,22:16:00,38,Female,56,Clothing,3,30,36.6
809,2022-12-14,22:51:00,124,Female,62,Beauty,2,50,50
954,2023-09-05,21:03:00,87,Female,50,Electronics,3,300,321
1351,2022-10-02,20:58:00,88,Female,56,Clothing,3,30,28.5
1809,2023-10-16,18:09:00,51,Female,62,Beauty,2,50,61.5
1954,2023-10-29,17:30:00,93,Female,50,Electronics,3,300,318
897,2023-09-12,17:53:00,15,Female,64,Electronics,2,50,51.5
1897,2023-10-27,17:12:00,137,Female,64,Electronics,2,50,62
147,2022-11-12,20:30:00,101,Male,23,Electronics,1,300,297
204,2022-09-10,21:04:00,101,Male,39,Beauty,1,25,31.25
390,2022-10-07,20:53:00,88,Male,39,Electronics,2,50,51
1147,2023-11-25,22:14:00,35,Male,23,Electronics,1,300,330
1204,2023-12-10,19:24:00,72,Male,39,Beauty,1,25,27.5
1390,2022-10-24,22:47:00,117,Male,39,Electronics,2,50,54
179,2023-10-07,20:42:00,121,Male,31,Electronics,1,300,375
327,2023-09-13,18:30:00,107,Male,57,Electronics,3,50,56
626,2022-10-30,21:01:00,65,Female,26,Clothing,4,500,555
873,2023-12-06,20:20:00,137,Female,27,Electronics,4,25,29
1179,2023-12-12,17:28:00,122,Male,31,Electronics,1,300,354
1327,2023-12-23,21:16:00,118,Male,57,Electronics,3,50,58
1626,2022-10-10,19:13:00,19,Female,26,Clothing,4,500,495
1873,2022-11-24,19:18:00,64,Female,27,Electronics,4,25,26.75
196,2023-12-29,19:14:00,43,Female,32,Clothing,3,300,312
789,2023-12-06,22:13:00,34,Female,61,Clothing,4,500,510
1196,2022-12-31,21:18:00,93,Female,32,Clothing,3,300,306
1789,2023-11-10,17:02:00,144,Female,61,Clothing,4,500,615
89,2023-12-30,21:15:00,117,Female,55,Electronics,4,500,590
707,2023-10-23,20:34:00,117,Female,26,Clothing,1,500,580
909,2023-10-29,19:43:00,71,Male,26,Electronics,1,300,288
1089,2023-10-21,18:44:00,108,Female,55,Electronics,4,500,555
1707,2023-09-17,18:35:00,144,Female,26,Clothing,1,500,535
1909,2022-10-22,19:41:00,17,Male,26,Electronics,1,300,339
51,2022-10-12,22:09:00,78,Male,27,Beauty,3,25,24.75
154,2022-12-24,17:47:00,24,Male,51,Electronics,3,300,321
276,2023-10-18,21:27:00,40,Female,21,Beauty,4,25,27.5
497,2023-12-31,18:11:00,127,Male,41,Clothing,4,30,37.2
889,2023-09-20,22:32:00,39,Female,35,Electronics,1,50,57.5
1051,2023-09-13,17:47:00,104,Male,27,Beauty,3,25,25
1154,2023-12-16,21:44:00,29,Male,51,Electronics,3,300,291
1276,2022-10-11,18:54:00,140,Female,21,Beauty,4,25,27
1497,2022-11-19,21:44:00,109,Male,41,Clothing,4,30,32.4
1889,2022-09-02,22:48:00,80,Female,35,Electronics,1,50,56
122,2023-12-01,19:02:00,1,Male,64,Electronics,4,30,35.4
373,2022-09-23,22:19:00,78,Female,25,Beauty,2,300,333
524,2023-09-17,19:52:00,12,Male,46,Beauty,4,300,297
688,2023-10-28,21:45:00,132,Male,56,Clothing,4,25,24.75
813,2022-10-15,19:51:00,125,Male,52,Electronics,3,50,62
1122,2022-09-07,19:53:00,138,Male,64,Electronics,4,30,31.8
1373,2023-10-02,20:26:00,64,Female,25,Beauty,2,300,294
1524,2022-10-26,22:10:00,115,Male,46,Beauty,4,300,321
1688,2022-12-17,17:25:00,150,Male,56,Clothing,4,25,26.5
1813,2022-11-22,22:24:00,86,Male,52,Electronics,3,50,61.5
178,2023-10-11,17:51:00,142,Male,40,Clothing,2,30,34.2
208,2023-10-21,20:56:00,144,Female,34,Electronics,4,50,57
247,2022-12-23,17:56:00,82,Male,41,Electronics,2,30,31.5
290,2023-12-08,21:39:00,86,Female,30,Beauty,2,300,342
656,2023-11-12,20:58:00,27,Male,29,Beauty,3,30,29.4
735,2022-11-26,21:38:00,153,Female,64,Clothing,4,500,515
1178,2023-12-29,21:15:00,137,Male,40,Clothing,2,30,33
1208,2022-10-15,17:44:00,9,Female,34,Electronics,4,50,47.5
1247,2023-09-02,18:17:00,78,Male,41,Electronics,2,30,35.7
1290,2022-12-30,22:40:00,66,Female,30,Beauty,2,300,318
1656,2023-09-16,20:03:00,141,Male,29,Beauty,3,30,35.4
1735,2023-09-05,17:26:00,86,Female,64,Clothing,4,500,505
319,2022-11-07,18:50:00,145,Male,31,Clothing,1,500,500
670,2023-09-29,17:24:00,59,Male,27,Beauty,1,30,35.7
1319,2023-11-25,17:17:00,76,Male,31,Clothing,1,500,585
1670,2023-10-24,21:32:00,58,Male,27,Beauty,1,30,34.2
385,2022-11-20,19:06:00,127,Male,50,Electronics,3,500,525
1385,2023-11-07,19:22:00,55,Male,50,Electronics,3,500,505
10,2022-10-24,22:55:00,81,Female,52,Clothing,4,50,62.5
26,2023-10-14,17:54:00,51,Female,28,Electronics,2,500,600
437,2023-11-26,18:53:00,56,Female,35,Electronics,4,300,345
689,2022-10-16,20:17:00,55,Male,57,Electronics,2,50,52.5
1010,2022-10-21,22:11:00,65,Female,52,Clothing,4,50,54.5
1026,2022-11-24,19:10:00,60,Female,28,Electronics,2,500,520
1437,2023-09-04,19:19:00,76,Female,35,Electronics,4,300,372
1689,2023-12-19,20:54:00,114,Male,57,Electronics,2,50,47.5
558,2023-10-26,17:47:00,108,Female,41,Clothing,1,25,26
634,2022-10-10,19:25:00,68,Male,60,Electronics,4,500,535
1558,2022-12-22,20:37:00,91,Female,41,Clothing,1,25,27.75
1634,2023-11-03,17:18:00,90,Male,60,Electronics,4,500,520
201,2022-10-13,19:08:00,105,Male,56,Electronics,1,25,29.75
286,2022-10-05,22:56:00,92,Male,55,Electronics,2,25,27.75
876,2023-10-03,19:39:00,104,Male,43,Clothing,4,30,30
1201,2023-10-31,17:28:00,115,Male,56,Electronics,1,25,27.75
1286,2022-12-26,17:23:00,111,Male,55,Electronics,2,25,28.5
1876,2023-11-05,19:53:00,68,Male,43,Clothing,4,30,32.1
55,2023-09-28,20:32:00,57,Male,31,Beauty,4,30,31.8
428,2022-12-02,22:44:00,50,Female,40,Electronics,4,50,49.5
441,2023-11-06,22:00:00,85,Male,57,Beauty,4,300,351
976,2023-10-08,19:50:00,56,Female,48,Beauty,2,300,345
1055,2022-10-23,21:35:00,97,Male,31,Beauty,4,30,37.5
1428,2023-09-09,18:44:00,96,Female,40,Electronics,4,50,57
1441,2023-10-04,21:38:00,63,Male,57,Beauty,4,300,354
1976,2023-10-15,21:10:00,108,Female,48,Beauty,2,300,360
149,2023-10-14,17:52:00,73,Male,22,Clothing,3,25,27
227,2023-11-15,19:19:00,87,Male,36,Electronics,2,50,50.5
393,2022-10-19,18:52:00,85,Female,22,Beauty,2,500,595
401,2023-12-03,19:03:00,51,Female,62,Clothing,1,300,372
546,2022-12-30,22:32:00,57,Female,36,Electronics,4,50,53.5
872,2023-12-10,22:18:00,113,Female,63,Beauty,3,25,24.75
914,2022-09-07,22:25:00,83,Female,59,Electronics,1,500,510
1149,2023-09-14,19:23:00,98,Male,22,Clothing,3,25,29.75
1227,2023-10-01,20:09:00,103,Male,36,Electronics,2,50,47.5
1393,2022-10-08,17:24:00,56,Female,22,Beauty,2,500,580
1401,2022-10-01,21:20:00,85,Female,62,Clothing,1,300,294
1546,2022-12-18,19:06:00,93,Female,36,Electronics,4,50,48
1872,2022-11-22,17:02:00,57,Female,63,Beauty,3,25,26.25
1914,2023-11-05,17:49:00,70,Female,59,Electronics,1,500,510
310,2022-11-10,21:34:00,76,Female,28,Beauty,1,25,31
844,2023-10-09,17:54:00,95,Male,35,Clothing,3,50,62
852,2022-10-01,19:35:00,82,Female,41,Clothing,1,300,375
1310,2022-10-29,21:31:00,74,Female,28,Beauty,1,25,24.75
1844,2022-10-25,20:30:00,70,Male,35,Clothing,3,50,50.5
1852,2023-10-11,18:09:00,109,Female,41,Clothing,1,300,333
97,2022-11-26,18:17:00,112,Female,51,Beauty,2,500,555
619,2023-10-09,18:10:00,56,Male,47,Electronics,4,25,26.25
948,2023-12-10,22:06:00,52,Female,23,Electronics,3,25,28.75
1097,2022-12-26,20:53:00,86,Female,51,Beauty,2,500,485
1619,2022-10-20,18:07:00,61,Male,47,Electronics,4,25,24.25
1948,2023-09-17,21:09:00,100,Female,23,Electronics,3,25,24.5
456,2023-12-15,19:45:00,51,Male,57,Electronics,2,30,33.9
627,2022-10-24,18:14:00,79,Male,57,Clothing,1,50,55.5
1456,2022-09-02,18:49:00,85,Male,57,Electronics,2,30,37.2
1627,2022-11-18,17:21:00,84,Male,57,Clothing,1,50,60
22,2023-11-25,17:11:00,66,Male,18,Clothing,2,50,60.5
121,2023-10-07,18:57:00,110,Female,28,Electronics,4,50,54.5
431,2022-10-29,22:02:00,99,Male,63,Electronics,4,300,345
1022,2023-09-05,17:49:00,69,Male,18,Clothing,2,50,52.5
1121,2022-11-23,21:10:00,95,Female,28,Electronics,4,50,50.5
1431,2023-09-28,21:28:00,114,Male,63,Electronics,4,300,312
370,2023-10-24,21:04:00,61,Male,23,Electronics,2,30,34.8
711,2023-09-23,22:26:00,103,Male,26,Electronics,3,500,575
754,2023-09-26,18:40:00,90,Female,43,Electronics,4,25,23.75
943,2022-11-05,19:29:00,90,Female,57,Clothing,4,300,318
1370,2022-11-04,22:51:00,90,Male,23,Electronics,2,30,36
1711,2023-09-22,20:33:00,113,Male,26,Electronics,3,500,570
1754,2022-12-01,21:03:00,107,Female,43,Electronics,4,25,28.5
1943,2023-11-17,21:00:00,108,Female,57,Clothing,4,300,321
350,2022-11-20,17:41:00,61,Male,25,Beauty,3,25,28.5
786,2022-12-16,20:38:00,78,Male,48,Clothing,4,25,28.5
1350,2023-11-08,22:02:00,93,Male,25,Beauty,3,25,29.25
1786,2022-09-27,21:26:00,69,Male,48,Clothing,4,25,28.75
109,2023-09-06,19:57:00,94,Female,34,Electronics,4,500,560
191,2023-12-22,21:24:00,71,Male,64,Beauty,1,25,28.25
1109,2023-12-13,22:13:00,114,Female,34,Electronics,4,500,590
1191,2023-09-25,17:20:00,88,Male,64,Beauty,1,25,25
340,2023-09-19,22:59:00,54,Female,36,Clothing,4,300,294
555,2022-12-14,19:35:00,103,Male,25,Beauty,1,300,360
826,2022-12-24,19:08:00,81,Female,46,Clothing,1,300,303
962,2023-12-15,22:02:00,76,Male,44,Clothing,2,30,35.1
1340,2023-10-30,20:55:00,92,Female,36,Clothing,4,300,348
1555,2022-12-19,18:54:00,55,Male,25,Beauty,1,300,312
1826,2022-12-30,22:05:00,104,Female,46,Clothing,1,300,297
1962,2022-09-07,18:59:00,65,Male,44,Clothing,2,30,32.7
249,2022-09-28,20:17:00,109,Male,20,Clothing,1,50,53.5
1249,2022-12-10,21:44:00,95,Male,20,Clothing,1,50,60
922,2023-10-19,22:54:00,103,Male,41,Electronics,1,50,60.5
1922,2023-10-28,20:07:00,72,Male,41,Electronics,1,50,48.5
600,2023-10-09,18:39:00,64,Female,59,Beauty,2,500,525
680,2022-12-01,22:04:00,110,Female,53,Clothing,3,300,330
770,2022-12-11,22:49:00,71,Male,32,Clothing,1,50,55
1600,2022-12-18,17:44:00,67,Female,59,Beauty,2,500,575
1680,2023-09-03,17:12:00,72,Female,53,Clothing,3,300,324
1770,2023-11-30,20:08:00,65,Male,32,Clothing,1,50,56
60,2022-12-04,18:15:00,91,Male,30,Beauty,3,50,60.5
250,2022-12-24,23:00:00,91,Male,48,Electronics,1,50,60.5
516,2023-09-20,18:38:00,85,Male,30,Beauty,4,25,24.25
937,2022-10-18,19:57:00,50,Female,62,Beauty,1,500,510
1060,2022-11-12,18:29:00,71,Male,30,Beauty,3,50,57
1250,2022-11-19,20:39:00,96,Male,48,Electronics,1,50,48.5
1516,2022-11-09,17:19:00,54,Male,30,Beauty,4,25,24.5
1937,2022-09-07,17:57:00,52,Female,62,Beauty,1,500,620
318,2023-10-22,21:26:00,57,Male,61,Clothing,1,25,29.25
342,2023-11-05,17:24:00,85,Female,43,Clothing,4,500,500
564,2023-09-12,20:14:00,114,Male,50,Electronics,2,50,55.5
767,2022-11-07,22:44:00,72,Male,39,Beauty,3,25,24.5
1318,2022-12-25,22:57:00,55,Male,61,Clothing,1,25,27
1342,2022-09-18,23:00:00,114,Female,43,Clothing,4,500,485
1564,2022-10-04,22:55:00,115,Male,50,Electronics,2,50,49.5
